row,column,reference,comparison_a,comparison_b,comparison_c
1,5,44.26309170871141,50.57429170300696,37.98322226569957,57.37479396981845
1,6,45.75515252356137,53.0457682549426,49.78308123070707,54.29291409758821
1,7,49.17395174728746,49.34665744763591,37.85015979211174,59.426539485558486
1,8,48.35464273890527,48.86800417551669,43.94030800421101,54.211530409060416
1,9,49.85340116957568,54.291339666087026,39.82534854295149,63.05806821234935
1,10,49.908179372774576,51.51461530056449,41.59766154854593,67.27763104928874
1,11,53.067050322614946,54.09344352695533,48.00534108720754,60.855466614625904
1,12,48.38794132905585,66.95665409570915,47.88799193128148,66.79160385021113
1,13,55.390215568615744,64.2528834170477,63.680219014877096,71.75928998010355
1,14,58.3064233975653,53.193034731325724,49.31195614869786,71.06016553458595
1,15,57.900344254586194,56.00766933683518,45.066548924008956,77.39738010804783
1,16,57.23135086931271,55.798655538170806,61.33766745911019,65.92306585924754
1,17,58.33694754187999,64.45943035022589,52.03020684933691,78.77903490510151
1,18,57.89369214672995,53.32951555025639,43.95745100863518,74.63504733802769
1,19,54.84161274302338,61.46821445278133,40.361278569396895,77.78510860350663
1,20,56.00016803549781,59.8331911638778,48.932812533686146,82.15729085394528
1,21,58.83204066319076,63.185385055596036,48.63204070642348,66.60875059530008
1,22,58.14406827755098,59.51463115942973,53.830739974590045,72.5329019638482
1,23,55.178332686422436,64.9639796815574,56.86046391512576,81.31651551295491
1,24,58.186099872837936,66.06072974278707,47.92640738026304,83.15411098035888
1,25,55.371667410545676,64.64774996808018,57.40675899878652,68.85405535561654
1,26,60.26665889290652,67.06736027756841,50.827390679545864,74.83359392372492
1,27,58.116977602121544,58.9662680740859,54.14820069370959,74.69344808677666
1,28,55.92358773104678,59.94150211127614,62.719538359920314,73.7608443360179
1,29,57.93161872106362,54.035894867540875,60.27815069048616,74.91487056245512
1,30,58.31680929646073,65.28720889167703,46.03726401447077,67.92846506091429
1,31,54.69769191945808,62.180718311434006,48.82823755424891,74.71105950132528
1,32,59.13008642223919,68.39165872055236,52.9943252146628,69.13138672438194
1,33,56.727065321102174,60.307571379698814,47.24385411023376,73.5975744458129
1,34,56.888506690732925,62.05301974512079,55.60720065734536,65.26463692907343
1,35,57.03154148712554,67.4051038576452,58.54301320930064,72.99371165937951
1,36,58.41869292113762,63.88081181408189,47.93369241843456,71.53434644608494
1,37,58.20216662812906,59.368005936394844,41.98355818451191,67.17953202716288
1,38,59.3154864503688,65.16418724662314,55.12964586062672,74.9702107222738
1,39,57.78212263023339,58.31947246136879,43.20891633290217,70.49752146348493
1,40,60.56536704957747,62.57887230947777,41.159707754361214,65.54660857060149
1,41,59.48419463072142,66.23781485184821,48.30334329208885,65.24951491447123
1,42,60.33648128523522,64.78828304696513,56.673580475419946,67.74770442418573
1,43,60.32270160199598,71.31994486156391,63.538551134304385,65.89885511084248
1,44,61.806640007194794,67.57424343252592,71.5399485753309,79.30551165818063
1,45,61.35832542417065,66.25025714412294,51.60213287677541,70.51057588155892
1,46,64.95878935313961,68.57977448724097,57.272989907530224,75.37362720475076
1,47,65.62744041406249,73.45512349510669,58.6911846828662,78.72019651940334
1,48,70.94490820067256,71.41214444306476,63.69212932643121,74.77761662788774
1,49,71.10054880326318,70.3417108089708,57.812210533413136,83.51046978845136
1,50,70.00243590790907,70.30515315525292,64.72083587089068,73.11003089335999
1,51,70.23309222867543,80.43107652648095,58.90685812312456,79.38417748004633
1,52,74.67049004478794,79.03957310940716,61.367314048715414,71.07022575636556
1,53,74.45134390692635,84.15416837514032,58.50915481359897,80.32289858002483
1,54,nan,nan,nan,nan
1,55,76.5002915305868,82.40725687126765,67.48236862899363,79.05031448451194
1,56,83.80902378847829,87.38880316124255,75.31674466462394,85.29990058625486
1,57,80.10244436676724,85.28405095719184,66.27205521695419,88.75997000373886
1,58,81.38934157504026,97.69202659226748,55.83820979861909,85.75952258041691
1,59,83.34661640898123,94.81987153880155,77.11880901036604,87.02308691845136
1,60,84.5062976711882,89.10224020831875,71.62555288099273,86.64053233810137
1,61,90.78907370311262,96.73295721477943,79.0886746105045,92.59221180046313
1,62,89.53078832014197,100.62013344824769,81.53064161622655,85.15291144619181
1,63,92.2361314201631,101.3461352198965,73.35401326513332,91.9241499652511
1,64,90.28308063422297,96.87404970660498,79.8524971765445,96.6892993083545
1,65,93.57611116745305,100.97371860053096,92.86265520628666,93.60647080035491
1,66,91.26619562856781,100.75893333950769,83.98060941328556,96.22626305181113
1,67,95.57436958646552,99.85453059206954,88.17328140855726,97.01773285262973
1,68,98.67793925099487,111.49004216725288,93.09584853954325,104.13099368240216
1,69,98.7700072396111,104.54839078590433,95.14164875496463,104.09374246100022
1,70,96.86864282018894,111.49106256604671,93.10457105026319,107.59010241260866
1,71,99.6618678349775,106.63532918119253,100.42673709088186,104.88890281400579
1,72,100.6904902105213,115.41007413530468,89.72873506857172,105.27524611085754
1,73,97.71598239774188,109.69136705826106,92.62251018648642,109.39292336922412
1,74,101.03396755937777,106.44681272359684,101.33735478255043,110.49882891991732
1,75,99.4633615110199,107.0253096283713,90.03876872142617,104.9714142928229
1,76,99.28885579939147,106.82386332101856,91.07237930729049,111.17811481962805
1,77,102.80271569656156,113.02418327471578,94.34664172573233,104.18984356096566
1,78,101.8322076716864,112.27377137316294,107.94995180587956,103.54668855600544
1,79,103.35645970332838,111.8985546696194,89.58599663826033,106.116711480541
2,0,36.048164173056136,37.67960018887714,38.38637216371155,46.0604886963627
2,1,38.14692382323627,50.982499170740915,31.52079692076439,40.679535268416394
2,2,38.00404404163112,34.66288382790181,37.30905092046113,37.157419242185355
2,3,39.99041689611614,48.20640739374684,50.4374477616304,49.09718727086706
2,4,43.52282984565908,40.73829401658591,29.21733801800168,59.33650848327012
2,5,44.52271103004586,35.308186340223116,33.28899776806157,50.80615080883813
2,6,45.44498909171661,39.58093515498803,51.482902257882614,63.580616313109694
2,7,51.55167187752753,52.73645441453204,39.71991007624335,54.94796010955286
2,8,50.510908759889546,57.05298472180089,51.5224016912607,57.101117878504695
2,9,47.74222028832392,51.58687383155422,43.90156252740786,66.81101549423605
2,10,nan,nan,nan,nan
2,11,53.02876016089938,63.23927047703901,52.906266878966875,65.5098790405168
2,12,54.98176978235989,53.721153049817765,48.459657375588506,62.69088594556237
2,13,nan,nan,nan,nan
2,14,55.2525726338275,50.47439440114673,52.43185110970613,75.74175011587076
2,15,54.912583590812446,59.04890754330982,56.41278746370262,76.79580661845583
2,16,51.612089704725044,57.13112335913077,54.00709529532948,71.79451099139789
2,17,58.44596217789648,62.428640778797735,42.77013482874075,72.37192906617103
2,18,56.83479135634878,65.79711436590306,55.59542095087516,75.59356065684165
2,19,56.82366773093259,63.885008441409916,50.90507864039611,80.47190553382207
2,20,58.56954209949035,64.96937472599707,52.187342523688606,80.38542059333267
2,21,55.49775586343175,65.45588814669367,59.06922313727882,73.5592896061622
2,22,58.76206948643598,68.3617148549431,37.8161320992544,67.79376484039501
2,23,57.04442964369448,60.21475279457513,57.53542196573762,75.83430349504604
2,24,56.84334496215363,66.51779650670288,42.024174401832454,75.38542545141875
2,25,62.38244837581756,74.9488999306629,38.90268027345299,75.1168417079486
2,26,58.33069881739938,65.28051093230434,59.26848101218863,77.11312172676548
2,27,61.05435362021245,61.49723920430893,53.180324106815455,77.60505582896543
2,28,58.490525070691426,59.52869990503513,48.38562375215608,78.65002901055223
2,29,57.90067796487709,61.4610259451025,53.325085000735655,76.84888249538677
2,30,56.320523325300506,61.394514295590206,54.93377662679576,75.99561791394574
2,31,55.03655345510603,70.33642825111654,53.7020648742259,66.12018241687544
2,32,58.00554870265313,62.61579683887796,49.145027333923046,69.3170415114763
2,33,55.95614285197652,62.474327713417665,55.263523227408065,69.89926893605909
2,34,61.67019071377256,64.40562468930023,57.53447951702452,77.26462789792448
2,35,56.87272881984795,56.83235008643646,48.493098116589316,77.2268961348567
2,36,62.01691678727567,66.20806452558548,52.20929176696113,70.67595551678056
2,37,60.20025855548614,66.56453937523341,42.981009419340246,67.22509177826484
2,38,60.53965542846535,52.93364358101454,55.061025938257366,77.61464217834317
2,39,62.18770361124317,62.74386292871416,52.87464746345957,69.98128875353812
2,40,58.817914434220086,69.05702737805663,50.024478915736175,80.54527854853893
2,41,62.54570364151147,68.7736633159217,52.475052930293444,71.88949212331028
2,42,58.13745411113952,66.64925703110082,40.73356485106464,65.53285057170646
2,43,63.727071287251896,67.58247574408698,57.00380899041221,72.58970774309631
2,44,60.11067891445915,73.21389743915347,49.760176664034056,77.00927786958135
2,45,62.94048974590628,64.12620203474899,63.946602101065324,69.48153840284844
2,46,68.61843563628878,66.48187171334456,54.39350434706016,75.7655890277162
2,47,63.7945284176178,71.87957806402721,52.39068275290385,75.32800533415396
2,48,66.46660945893005,77.40893770165368,52.9342541766518,75.29235187956368
2,49,71.16683395485606,72.51277047533505,65.08433270243944,74.02435636328303
2,50,68.3296457106499,75.51235643426303,63.83288899096622,70.23268392738274
2,51,72.28825510436532,70.82704510522198,64.73209289661514,81.45448728824041
2,52,75.99907359827291,86.19043199741402,52.21483854505113,78.29574739209377
2,53,74.59221809529373,78.48249504980217,72.06508265464178,78.23995408687422
2,54,72.67865804014792,92.4088886960825,57.834677050429335,77.65696729143666
2,55,81.68413688731026,84.189354160637,69.35268891622849,84.73337328964769
2,56,77.96369976946642,90.26520853105959,70.94822483885652,84.35324130168212
2,57,82.705516789398,89.88287811981922,66.01260328824881,84.05062487358903
2,58,85.9170307055457,82.50308509111184,74.84063560867197,90.01950390412031
2,59,85.90330635630882,90.1796586596541,73.98601604282443,88.23430691708916
2,60,82.8504833181028,90.6207279923095,81.97252352399887,93.822009246996
2,61,90.42343231149164,102.11071193401119,88.30838783393143,85.45495127402506
2,62,89.13971072243055,95.60876667722091,89.95305436378001,90.46710050482582
2,63,91.7295772032046,102.29802552145327,68.06741893932247,101.86774799239771
2,64,93.29629426896187,94.33007577176319,81.70979338511471,86.82315898008656
2,65,98.2399308136736,102.58582830231082,70.39607297069442,104.27306387804546
2,66,92.45543739241737,102.03118112723755,88.92977355626307,105.89119821981303
2,67,96.05570985598197,102.00636866073057,78.22664872489355,98.809767083514
2,68,98.21017072669167,104.44815168543218,93.5900669657152,98.25085111127495
2,69,100.92567387143036,100.92466907847498,92.10415883677575,97.4871931940697
2,70,99.91367900703717,100.01112732620898,79.48793943881458,101.91799420550196
2,71,102.27556535851919,111.17370776882048,95.31752122342277,110.18743777357483
2,72,98.07451221447768,107.85596745965785,81.89510797315518,103.22776872459356
2,73,98.15557989799393,114.87530284307255,90.80839872695807,104.40822722673857
2,74,103.17831072432648,104.85948652910385,89.77490400160248,102.5284180160495
2,75,103.47689384511735,110.67348043122784,87.56369207585611,110.60773409333069
2,76,104.70886960587781,111.56050578526153,100.91406761356761,107.5094782206898
2,77,103.05531401905485,116.19879674094265,93.47930885060752,109.82477349865772
2,78,104.54318865486296,110.91839563997948,95.4392925863929,109.99289060038564
2,79,102.87057006678654,111.51050307761528,76.52870486029886,108.07222997649173
3,0,37.5730415880293,34.24620575776892,45.277426407414715,39.36755910926847
3,1,36.344116788165046,42.978634079798056,28.73074582066972,44.82477643078688
3,2,40.69437972174175,44.442687119444464,43.8094504526933,44.399731509807715
3,3,41.534956555609874,44.10831909388928,34.9424250634316,47.2366768910111
3,4,nan,nan,nan,nan
3,5,42.90849211850926,46.053074724737336,36.336130789303674,47.37638069314471
3,6,43.88529541025572,53.99435079924123,44.028721216760985,55.621768452718264
3,7,44.63770113413192,49.998822629876976,40.1705614706727,62.11503147121895
3,8,49.15289438380382,60.94644674204175,47.212892697309385,60.06399453577436
3,9,47.71781990634142,53.50841458884359,40.98170856896816,64.47711209282423
3,10,51.94697085891337,54.43744427155025,41.41979055497085,71.27226028841329
3,11,48.81808664744381,55.582215074968836,52.380967072483294,62.42676531071382
3,12,54.88637411521545,54.22569004842056,36.33697176403542,71.27218951344108
3,13,54.77620893946208,71.81307192618499,42.80967540522639,71.67291029599117
3,14,51.525730502814994,59.219046509807804,60.29400211494628,73.9588667661099
3,15,57.00661467731428,61.3438411060531,50.95186705660814,72.25358935809965
3,16,54.26202309238267,64.70027972177176,49.1014013007049,77.53488193394764
3,17,58.303714482598885,62.883260149695914,46.53415039468651,76.11872880844624
3,18,55.2757069810756,65.61045727249551,52.6169555847369,72.84749958581422
3,19,58.91117067665137,55.76360086477014,57.370945621786284,71.3299417805235
3,20,58.38153071087472,64.72485772921615,52.01065888002738,71.58127943378848
3,21,60.81100103920091,64.5782638398822,52.44241798271999,80.15344233327743
3,22,56.87514969884661,64.44501152276854,45.646640525835885,77.15706236184502
3,23,58.64243196805383,61.10489160241753,48.008167815872234,80.92844283953329
3,24,58.81885152930092,62.537321848571054,49.911163694003434,82.96916040274395
3,25,58.82697271870753,64.9190214143205,49.43958659538988,74.67693272822049
3,26,60.86339989000143,71.5908782501526,47.684347816193906,80.94010226723877
3,27,59.591897822244974,55.14889904172355,54.46998479681,71.99848920542166
3,28,58.46969179694578,65.6274668460226,45.642485570133104,75.75657316169877
3,29,60.83367255020785,68.82130996726264,57.05187674046447,70.65525084309441
3,30,59.38364482817754,67.41369752405791,50.48334649262044,72.47975849804743
3,31,58.711120938223196,60.584664498506214,58.08802620323164,70.3579242826048
3,32,55.34068991142888,61.037538634532474,51.794920497383025,67.83206405997905
3,33,60.535567025992016,60.63881082922671,55.25473888882685,69.84807140309823
3,34,60.516241625085584,62.320679714063004,49.184371679409395,71.49116109337803
3,35,56.2576742831692,73.9959939166109,48.09377160245141,74.07016412519057
3,36,61.33197124724281,65.99086558906862,53.24109889532568,65.67217777792798
3,37,55.82171379860123,67.70845382418244,60.13206974259407,64.6503382293407
3,38,58.155123549817006,71.48327492775994,62.3068620962996,66.31491587968699
3,39,59.778945032494384,67.99549696025612,57.736251083155125,70.1111525229647
3,40,59.61818350287782,61.817713976066194,61.83199962781406,75.01858980574698
3,41,61.354956396042404,69.95356929570931,48.65009592776444,73.31197261598042
3,42,63.260118584348646,68.42355072460018,55.165622443961716,68.10841869829932
3,43,59.13490641048024,66.52766872756963,58.95395137892236,70.2400856961811
3,44,65.08883987990906,66.20682922590866,52.376886257249566,72.26868370954875
3,45,62.714183136742676,72.81675263430536,60.66804083050897,76.79839225453756
3,46,69.95629161797869,65.78488302955175,61.147415327897725,73.7183958185262
3,47,66.49941037195431,83.56765157239673,56.615102117170814,74.70963932899656
3,48,68.17152821688958,71.65178361760752,61.44775620912905,73.65052611231248
3,49,69.11145909851321,72.29858029303848,53.26357180739183,78.40473002979476
3,50,66.53632248717116,66.11784479255641,58.271035189150545,73.53688186809163
3,51,nan,nan,nan,nan
3,52,73.53589020767735,89.4925207590816,73.65537639318927,79.16295230277302
3,53,72.83181430683253,82.07666801766399,69.2038778107275,82.60219353184452
3,54,76.31026767287617,82.75031017307295,60.29464534032101,74.38062878991194
3,55,78.00448532382582,83.57067522525269,65.97875102148832,83.42773937198952
3,56,82.7256571773102,85.95875144407304,70.00792588838777,78.07456785081429
3,57,83.77714578899852,88.27193244943189,74.95369359668831,83.7534301566032
3,58,86.71333037324632,86.14663401562822,74.69413460976462,88.77319443034435
3,59,90.73961169545751,85.17443560081637,73.06378874500292,82.81830660201564
3,60,84.95782195954408,90.38479059300968,69.68016046411616,90.58495648279542
3,61,92.6878469623422,94.83819749664913,73.11662451122318,90.90360883053428
3,62,89.926216390859,96.86115310284457,80.4977202159771,99.45367171082147
3,63,94.42311453507793,92.17373099160494,74.6425894857089,94.54591434772034
3,64,92.1844512368492,111.8000067387112,72.9032748902123,95.10050617709426
3,65,93.82622241481124,101.80985033586678,87.23050932899282,87.62042451267722
3,66,94.93341796649314,102.1721795140283,89.78037054102977,100.55218182817393
3,67,100.19068783987184,102.57567853491481,89.13420606585478,106.67970373910025
3,68,98.43970862793401,104.91483513903432,76.36673802047395,87.9672261790342
3,69,96.85174891848132,111.82286995222174,83.1387197039604,99.13147475057842
3,70,98.7088970169017,106.4447718404511,102.77672118072819,101.463717995297
3,71,96.08809861104174,113.71076772098418,77.85905976043213,97.97960258696742
3,72,102.87825710728603,110.65725583503279,91.12745934829253,114.36669533244181
3,73,107.22777828655009,102.99579780182388,95.7472450369019,106.7160472595723
3,74,102.22660058804875,113.38233544476104,82.59308133677956,110.10060921522783
3,75,101.85530684655141,114.40644799809847,88.07158231200535,107.44098245979907
3,76,105.53825046509968,100.8639951247606,82.59009790515958,100.3180516130863
3,77,104.75457592052962,111.9704633805535,93.08734600124494,112.29536307354235
3,78,104.40338309062186,104.80415470970594,98.41393742840894,102.02251338618791
3,79,104.05072864186879,113.97534093182014,88.42106687613966,107.67579145542722
4,0,35.66923467739341,39.76159319781933,31.74642703022872,44.480799263944505
4,1,39.781045150548344,47.098258578178495,24.981258313205302,39.079118095045715
4,2,41.349578567028296,34.35029318973645,29.48434469051278,49.557901395704285
4,3,43.53807209550051,47.56129785320176,37.59051592670652,51.57778361722082
4,4,40.23920807871765,40.32308179202985,36.51609091690486,50.899834429924596
4,5,42.04033528666726,50.973658546403485,37.214825532580775,55.083063960767646
4,6,44.439419934296325,51.52883090930381,44.9468290856069,57.11432598874365
4,7,47.36106081849825,46.472214524116126,35.761169118810436,64.08889829269363
4,8,49.69674881102346,51.076273883792275,31.206835797508866,65.77830932734413
4,9,50.098746726833625,66.05397758210634,51.674174236652476,69.65583943189526
4,10,51.742721132916984,51.160599222809694,42.39031619191991,70.37226139517868
4,11,51.44794635523129,59.58330704390835,55.437492656860286,65.00792597430005
4,12,nan,nan,nan,nan
4,13,55.00041772807976,58.61272852076733,44.07190122717277,71.66834910573142
4,14,58.85504768877204,59.32201082820171,48.90607781063685,75.99067948315839
4,15,54.955791123756136,64.01576623268006,59.13935111320427,72.15269447253088
4,16,57.525296391386185,61.2649973601826,60.14401311731547,74.37043588469724
4,17,61.27017133097116,70.5543999912849,50.624984906398595,74.05508282500263
4,18,59.05666282029687,65.02613045870315,53.951796403755,75.6684832378806
4,19,58.60320678895216,65.34634015287263,61.465076881106285,70.67244452006233
4,20,57.201689776572856,68.31578361821876,40.52155423860128,79.58921135489369
4,21,62.55009229381086,60.431398733123245,54.390897091394,68.5561761885666
4,22,60.64803937334396,72.56314993628735,42.19842749317872,71.25684079297805
4,23,59.072385786404496,65.51112113704549,62.3598858212798,78.01704635044776
4,24,58.958125938622544,68.78101615932971,74.4282862489421,79.65323027319707
4,25,58.603474234008125,61.86808540824637,42.222470897046776,75.44112332778545
4,26,60.67245496258543,64.50930291117038,57.98717248562164,70.09676556136365
4,27,61.899409497624035,58.80919254478027,62.22261779333971,72.55853530337043
4,28,58.165504419607196,62.18997994923561,60.72905654799638,71.31984926295465
4,29,58.64788622595032,74.01424399892018,50.73470159731468,78.52976247046212
4,30,57.5321592882393,73.37436754584365,59.045498332436516,79.63333718614017
4,31,61.29868843911766,51.56615561451218,48.16610342308616,77.78423050687806
4,32,61.964324531473316,63.19976617998674,52.274045062030225,66.03163160629407
4,33,59.26446733816211,64.80884204676924,47.28918873041539,66.77634816576573
4,34,62.07998995566204,66.95367738968791,47.607482544664386,67.6231162975492
4,35,59.9834228073105,65.20462235780747,51.17967507830467,74.80381271509586
4,36,59.18288816872974,64.32681758269712,46.908856483520765,72.92630083284241
4,37,56.54341883615513,57.4869774087016,56.87609499707497,74.49920432889702
4,38,61.95626762788475,58.828006135079164,44.46757483215241,65.91955496600679
4,39,58.2417117912037,62.62370406404196,44.16747809241066,76.38419008176555
4,40,60.037411538050904,68.80923006953998,60.24208697781058,68.41495771769931
4,41,59.11592970487224,67.77023212639807,47.11853651451146,69.01611321934656
4,42,64.95880517651688,66.46951566708923,64.08051863909364,72.98374957841055
4,43,61.681045039847604,70.75749634300244,50.93567249112344,75.28154305099723
4,44,63.181432921900345,68.13770954306909,66.07635129047114,74.70830998379544
4,45,68.02844447887547,70.20784597383485,52.99875544939658,71.06017456529698
4,46,66.35967148520021,66.80054653443253,55.771721059128495,71.30227898647519
4,47,66.1760660313003,63.74100535339818,48.764879079959506,69.37209890845652
4,48,67.13987363688909,77.81460308041646,59.35815882567136,82.47912587627265
4,49,67.71594481564492,69.89107362636138,71.08181389151939,76.76024380715059
4,50,69.73051003060984,78.23088962300805,64.06778123188339,75.764583788133
4,51,68.92331184707332,74.47218144672615,59.683560870198875,79.92748760968037
4,52,78.07580512529333,81.90127868168722,65.92224167548686,78.4489604008273
4,53,74.06949243088859,87.89125081984105,69.1691229194342,84.15456923173723
4,54,76.8605141215884,79.5327012477555,62.79425267509566,77.59898384775697
4,55,80.46843304695952,75.96506282316345,70.29811609732833,82.42378535169678
4,56,79.58728331487858,83.85087593691672,62.47331528743977,83.0094610890584
4,57,82.71632004210379,92.95176266087388,86.6338689178914,92.61246846084411
4,58,83.90777245648992,98.95274477852504,70.98996174411803,86.61035375477421
4,59,85.99515564077414,90.45754575174112,62.568265147572674,90.19031218166668
4,60,85.33595886551728,94.11529323284836,75.31811960179529,93.69728724599906
4,61,90.8337470572846,87.6875775666899,81.70097218492657,87.4959681938324
4,62,87.22150358886327,100.51393679930348,68.1469181129147,91.78919660049804
4,63,92.57635365315106,108.69137680203919,88.88617095087395,95.24888180310342
4,64,93.7059997367126,91.89358935521973,82.08329590068276,105.14191757138948
4,65,97.34637115515551,101.88362425908478,83.78184510464624,96.65186168840522
4,66,97.52669029226816,106.12594889436255,90.74111759282677,99.5712946014193
4,67,100.1500566576156,115.6545985851574,95.02353780190185,106.9762503319555
4,68,101.68105892648474,98.91789623678463,87.78066481370712,101.3136585180834
4,69,97.6076546129634,109.02237909107532,85.51510832222522,99.23716003469676
4,70,99.03374473825053,104.58607110600451,99.67342040179075,101.82600576744002
