row,column,local_ME,local_MAE,local_MRE,local_RMSE,local_correlation,local_coefficient_no_intercept,local_R2_no_intercept
1,27,-4.762340288441866,6.1313308525963315,0.1058562260221402,7.121641428776874,0.13188862734515577,0.9191000910695051,0.9928628909714353
1,28,-4.511013826890693,5.880004391045161,0.10156073395154287,6.785827880397073,0.07192226498325971,0.9233048771240063,0.9933914374265185
1,29,-4.45163784265029,5.9536566063696785,0.1043495626131689,7.074240990307603,-0.09480284412698918,0.9228110726106016,0.992035885477321
1,30,-5.545776853598617,6.6923557148762916,0.11604883644094408,7.765939507680504,0.0942728353327856,0.9065147575923332,0.9926025662196695
1,31,-6.225356523200177,7.371935384477853,0.12812042060891632,8.51402407966003,0.06352303351939856,0.8958527958057197,0.9916932356247802
1,32,-6.1447907805465185,6.979711733542374,0.12120348097369453,8.320846276660058,-0.10550477303793278,0.8984497169998856,0.9922081282026887
1,33,-5.594324424797637,6.816330789353045,0.1193665282179703,8.67649790535356,-0.18913827160161273,0.9028601458106882,0.9888965709873119
1,34,-5.885661292518771,6.272746704078323,0.10881199744707315,8.072051486192253,0.010782384001639446,0.902229768881386,0.992472321200588
1,35,-4.869408931982799,5.256494343542352,0.09084492986530789,6.8761549346811774,0.055027649047804564,0.9184258171152717,0.9940514081161377
1,36,-4.630038371886863,5.62560473124248,0.09726446854621082,7.016224210417529,-0.06456862591660424,0.9211883240646158,0.9929036509253094
1,37,-5.093439594157099,6.0890059535127135,0.10488598633745493,7.452508104414091,0.012358994902393353,0.9141144764682003,0.9925950021507551
1,38,-4.99000068507093,5.598481632866995,0.0957101459154515,6.596652468749995,-0.03016613611874902,0.9185413484643836,0.9953261904461898
1,39,-5.723785173899433,6.332266121695499,0.10730083845456971,7.2611954884149625,0.20323176009608715,0.9081186029315638,0.9952001362988485
1,40,-6.231498041096097,6.839978988892162,0.11470306275636705,7.607137350864025,0.3460102108269011,0.9018988161920504,0.9955987078674028
1,41,-6.369105493567721,6.369105493567721,0.1050901364952112,7.091350620913626,0.5647529184493212,0.902825228020495,0.9978566628833722
1,42,-7.110191351449104,7.110191351449104,0.11669372932633772,7.890166950511425,0.44747555134817696,0.8935040188966007,0.9974614754297506
1,43,-7.527618961513788,7.527618961513788,0.12241395569884472,8.154117257036637,0.07264477910303997,0.8899772127392142,0.9978489451411686
1,44,-6.527586096992371,7.032223897902064,0.11296742383745588,7.812425747931796,-0.05556355986225306,0.9039510045525896,0.9958560899620194
1,45,-6.979683347194302,7.484321148103995,0.11826830223584453,8.384241420199896,0.07325050935624434,0.8983356484124616,0.9954472731634203
1,46,-6.460904960415625,6.965542761325318,0.10848493020490664,8.122746767468497,0.038928475708762865,0.9068791068154612,0.9949668507056797
1,47,-5.462704507685289,6.028049348138373,0.09219541340895843,7.156293327494256,0.059355881766251437,0.9214812667706699,0.995625861787886
1,48,-5.3132177549739525,5.912040810996216,0.08881597901535347,7.209876080183116,-0.15313971400600745,0.9240397843085836,0.9953386388900445
1,49,nan,nan,nan,nan,nan,nan,nan
1,50,nan,nan,nan,nan,nan,nan,nan
1,51,nan,nan,nan,nan,nan,nan,nan
1,52,nan,nan,nan,nan,nan,nan,nan
1,53,nan,nan,nan,nan,nan,nan,nan
1,54,nan,nan,nan,nan,nan,nan,nan
1,55,nan,nan,nan,nan,nan,nan,nan
1,56,nan,nan,nan,nan,nan,nan,nan
1,57,-4.575445061687693,5.339110507023142,0.0658029937698352,6.468356232445235,0.09603460738531892,0.9458219244795627,0.9970787295209639
1,58,-4.816999542214692,5.58066498755014,0.06797904434842279,6.637756561373536,-0.0252458131319995,0.9438539604396622,0.9971649484305496
1,59,-4.781538434250359,5.545203879585806,0.0651787804549589,6.561775681869059,0.49047105216368864,0.944935898731425,0.9974726225481289
1,60,-6.096978349767128,6.860643795102576,0.07904459087508493,8.311666618455392,0.48426766874491867,0.9308944378699744,0.9963046937097331
1,61,-6.386105248320131,7.011270019369261,0.07942085563753964,8.152467082157866,0.45075346240895053,0.9301264921637624,0.9971129381064247
1,62,-6.7400609406674015,7.263026685882564,0.08139511911981938,8.744061591834928,0.37203900792773326,0.926969346923947,0.9966224434272138
1,63,-7.266160072023386,7.789125817238548,0.085764391107053,9.159744590256304,0.15912858274608538,0.9236421478387278,0.9967491958295341
1,64,-7.428177771425219,7.951143516640382,0.0867203664577055,9.202423179471559,0.296903556516449,0.9229623489432611,0.996983509597013
1,65,-6.844896741864306,7.367862487079469,0.0792265568113437,8.661829020443008,0.3844857219623584,0.9292674924646708,0.9971789460548507
1,66,-7.194496856817473,7.537511918554796,0.08014080173128933,8.776347480162116,0.43077853181322623,0.9272386319289408,0.9975375475201709
1,67,-7.614682124874985,7.614762508311417,0.07997138775351947,8.544976276021265,0.17735684351364378,0.9259382518140253,0.9985031734003
1,68,-7.4259661906605245,7.426046574096954,0.07745565444600565,8.583036633178574,0.05953973798390252,0.9277755535832078,0.9982015377342521
1,69,-7.354500849158394,7.354581232594826,0.0760009862036488,8.852638902340718,-0.0386206774615243,0.928495236668991,0.9977148288139555
1,70,-7.531659779881664,7.531740163318095,0.07657825298044477,8.749764331910002,0.22176202052003038,0.9275259732287737,0.998220186727297
1,71,-7.9421351153489965,8.280773937563524,0.08363581314809818,9.507671427982803,0.10397155313056158,0.924388296898396,0.9975503038272487
1,72,-7.966158297375208,8.304716736153305,0.08343273604525177,9.38752003911541,0.17786775732655127,0.9247198063074097,0.9978067193943502
1,73,-8.026698289265033,8.36525672804313,0.08329451751274185,9.295485149881737,0.1016865773320769,0.925182981189258,0.9980651987188066
1,74,-7.355382383047969,8.067881249053192,0.0796567898446605,8.73618028651016,-0.06629066071756187,0.9316172371721683,0.9980427293078242
1,75,-7.06245198193009,7.774950847935313,0.07606631849753684,8.463343183872773,-0.1953506329687248,0.9345910526741759,0.9981206763322501
1,76,-6.3043891198237585,6.678329547050884,0.06495180193286217,7.339707443216206,-0.053642956149695754,0.941559066854371,0.9987898192045964
1,77,-6.915765343096157,7.289705770323283,0.07052730040582789,7.895781064824595,-0.009734603959219367,0.9365014835220519,0.9987860403819869
1,78,-7.434903786256707,7.808844213483833,0.07528758564595145,8.353239245774299,-0.0018307958625916126,0.9322176264322635,0.9988120325867992
1,79,-8.533412325126134,8.533412325126134,0.08219107437554748,9.029175496974396,0.06163114048230422,0.9234934681614477,0.9993049621811688
2,0,-4.478186602105747,6.143530768604579,0.17669339203337292,7.830504425454639,-0.3075660128871312,0.8765295270160647,0.973982315185782
2,1,-4.401350479500355,5.800547779578357,0.1602002453114628,7.263407019024435,0.0605444035895897,0.8845689664926061,0.9803673827397247
2,2,nan,nan,nan,nan,nan,nan,nan
2,3,nan,nan,nan,nan,nan,nan,nan
2,4,nan,nan,nan,nan,nan,nan,nan
2,5,nan,nan,nan,nan,nan,nan,nan
2,6,nan,nan,nan,nan,nan,nan,nan
2,7,-5.271985299445305,6.640081157495526,0.14565185024725044,8.224182483388022,0.2871377753809986,0.886488724715867,0.985110049760599
2,8,nan,nan,nan,nan,nan,nan,nan
2,9,nan,nan,nan,nan,nan,nan,nan
2,10,nan,nan,nan,nan,nan,nan,nan
2,11,nan,nan,nan,nan,nan,nan,nan
2,12,nan,nan,nan,nan,nan,nan,nan
2,13,nan,nan,nan,nan,nan,nan,nan
2,14,nan,nan,nan,nan,nan,nan,nan
2,15,nan,nan,nan,nan,nan,nan,nan
2,16,nan,nan,nan,nan,nan,nan,nan
2,17,nan,nan,nan,nan,nan,nan,nan
2,18,nan,nan,nan,nan,nan,nan,nan
2,19,nan,nan,nan,nan,nan,nan,nan
2,20,nan,nan,nan,nan,nan,nan,nan
2,21,-5.819166070813273,6.338278173884749,0.11015600218189255,7.0297203991357025,0.17087650925453493,0.9055878631059753,0.9960508073678169
2,22,-6.151124842024488,6.4184313601454654,0.11110596127334395,7.198453725694845,0.36765006684573165,0.9011045013326505,0.9965433533249786
2,23,-6.2494897749805265,6.516796293101503,0.11231173857976612,7.34986564351002,0.46435700339116365,0.8997253073015924,0.9963702177397492
2,24,-6.617113858961461,6.968060235676927,0.11924549013913534,7.6310288700380315,0.5301778287908628,0.8949825025046421,0.9966146296861589
2,25,-5.323958452770588,6.277562088155271,0.108177871916046,7.192751602361526,0.17946756704074432,0.912049164043365,0.9941019933926736
2,26,-4.944839175279213,5.898442810663895,0.10113724686207684,6.875983464484288,0.21724468645140524,0.9177104321354207,0.9942552131354072
2,27,-4.699810718137193,5.9650722618036935,0.1019158382788413,7.090719050783121,0.17735203123531332,0.9201681261705843,0.992962079328038
2,28,-4.920048579764122,6.1853101234306225,0.10600065116652475,7.3966638448819655,0.04613307931263188,0.916550094914942,0.9923840395565184
2,29,-4.351154414487331,6.461532683904732,0.11198579771347018,7.847844067490167,-0.21137130349311833,0.9220789142806337,0.9889462681070845
2,30,-5.525640101657825,7.033361112406012,0.12148856007242466,8.293174737894905,-0.05563408499752087,0.9056145442769055,0.9904472633870727
2,31,-5.885987312810207,7.393708323558393,0.12788480341192016,8.670936174262105,-0.07981612879277311,0.9001360931562806,0.9899546102957454
2,32,-5.467040099428329,6.663103201894694,0.1151844974259484,7.998706243539574,-0.16156237785155464,0.9083135126231836,0.9914294406016441
2,33,-4.926907773452863,6.318128731035464,0.10979458607430709,7.982619796204263,-0.17900445150335936,0.914611863990817,0.9899237689633433
2,34,-5.460749021352553,5.655906876468787,0.09744964524428329,7.172182781529035,0.07880569187878965,0.9109651235203654,0.9946205586353654
2,35,-4.937911337964941,5.133069193081177,0.08832887067835422,6.584068952633609,0.15833275551122875,0.9187023096794984,0.9952324093331796
2,36,-4.498698721929944,5.5525984442666925,0.09525841090876933,6.9117557298704115,-0.03626885594363587,0.9237390420254795,0.9930187445150158
2,37,-4.70284504576706,5.7567447681038075,0.09875313664374331,7.166627215330059,-0.04604743182378176,0.9202014624371629,0.9926279439705995
2,38,-4.520763258591168,5.379505125811679,0.0914539651949217,6.416018802271626,-0.010717776887798939,0.9250237673613099,0.9947916979383886
2,39,-5.173431059750238,6.032172926970751,0.1019527789817754,7.035049965508384,0.14115405320244243,0.9153471039509721,0.9944749651483364
2,40,-5.424177103436575,6.282918970657088,0.10517911352084751,7.129855925306239,0.16718551116120917,0.9132438678254542,0.9949183763413294
2,41,-6.194660735645723,6.194660735645723,0.10252700593646123,6.9543657472712015,0.43753273969684653,0.9054081169150597,0.9977240722264071
2,42,-6.801750042912772,6.801750042912772,0.11191281388754794,7.571225150760462,0.2503448539759085,0.8982278132564213,0.9974918018107053
2,43,-6.781328463072578,6.781328463072578,0.11051884995182357,7.5383314957887055,0.05687271765687492,0.9001804463350572,0.9975105212325402
2,44,-5.467431332470653,5.972069133380346,0.09607055886166245,6.974622857505544,-0.12428332812883992,0.9186018444614472,0.9956949043767268
2,45,-5.832727852951705,6.532170508093568,0.1032798980766108,7.707315486637722,-0.03108297121174934,0.9131061716095957,0.9945274209608166
2,46,-5.490157982224096,6.189600637365957,0.09595076316381355,7.572275391216164,0.0629800640005935,0.9188516176527234,0.9943662941934074
2,47,-4.555520011934572,5.315669706619824,0.0808975078605115,6.729746443820863,0.0760985689752773,0.9327129767728305,0.9950067258774848
2,48,-4.551350494876149,5.344978405130581,0.07992400582907151,6.845716079065573,-0.027251937470231514,0.9331598838677382,0.9948814078150225
2,49,nan,nan,nan,nan,nan,nan,nan
2,50,nan,nan,nan,nan,nan,nan,nan
2,51,nan,nan,nan,nan,nan,nan,nan
2,52,nan,nan,nan,nan,nan,nan,nan
2,53,nan,nan,nan,nan,nan,nan,nan
2,54,nan,nan,nan,nan,nan,nan,nan
2,55,nan,nan,nan,nan,nan,nan,nan
2,56,nan,nan,nan,nan,nan,nan,nan
2,57,-4.91690330647509,6.0408383697142245,0.07386615238533492,7.251103007243468,0.20511751376636517,0.9410926117745718,0.996170778238374
2,58,-5.645284396971043,6.408949842306491,0.07748696123904572,7.5323602266082075,0.016456904503335937,0.934638018594825,0.9967324516858739
2,59,-5.344505983831023,6.359864988414047,0.07489621886884296,7.4794939336422415,0.2618929139917079,0.938879484827979,0.9965854146427827
2,60,-6.277297229528261,7.292656234111286,0.08434400225456244,8.609311180425852,0.26985171341193137,0.9293832458108128,0.9959335214875232
2,61,-6.566803222465559,7.443661552762266,0.08414746216168513,8.519578315693147,0.42436277693655333,0.9281731658311932,0.9967117612330477
2,62,-6.83390654371122,7.582051147824726,0.08479461587581565,9.048964055002559,0.3333211648610332,0.9260124469446241,0.9961831983988129
2,63,-6.965952398812494,7.7140970029260005,0.08465506049893069,9.158235074290555,0.13964645989719196,0.926530423522793,0.9963097758108818
2,64,-7.647292958717014,8.143744003582945,0.08859280663406716,9.379779681566434,0.2513489689871654,0.9214192473025884,0.996990967516573
2,65,-7.2065862468309,7.70303729169683,0.08208222902533562,9.09009059896666,0.42340307712689923,0.9262639398085772,0.9970039720371795
2,66,-6.788181706995749,7.325735083559848,0.07708999330654845,8.62848773786234,0.42063778265006846,0.9313415365268224,0.9972558878443379
2,67,-7.397523609609355,7.618657008221794,0.07923384986312704,8.607688932648939,0.22664735658521853,0.9278573342202595,0.9981379847026386
2,68,-7.398340773971279,7.619474172583718,0.0787925158364918,8.806491809111352,0.10706034295380144,0.9279921328770419,0.9978428291394548
2,69,-7.152692864189269,7.393197247622588,0.07576205359288025,9.001792118631318,-0.08622283886217763,0.9304058770978815,0.9972340908151359
2,70,-7.089837003748764,7.330341387182084,0.07440975262524667,8.770537132136422,-0.09942711793637782,0.9316104979481693,0.9975720741103544
2,71,-7.4165804577830885,7.774590264818499,0.07861615197574084,9.353030165408244,-0.11928587923143218,0.9293097739137439,0.9970467695878173
2,72,-7.275077484445278,7.633006908044256,0.07666750774734156,9.068038314991291,-0.06760148086417898,0.9310629605980961,0.9973596635818233
2,73,-7.518099044600806,7.876028468199784,0.07844882007931647,9.101940487344173,-0.16628834479118026,0.9297125270671894,0.9976606305127508
2,74,-6.817455901777146,7.5299547677823675,0.07440061170267556,8.47344922562574,-0.22839603737217604,0.9362571178230435,0.9977578050026101
2,75,-6.6107739152267735,7.323272781231995,0.07183689756992634,8.2764779725744,-0.25495309907225955,0.9383176287459385,0.9978384755099732
2,76,-6.279538877838531,6.653479305065657,0.0648157467068446,7.418878180791351,-0.0570292657322789,0.9416259626858624,0.9986592148314751
2,77,-6.902220876583417,7.276161303810543,0.07045970318107982,8.001521259323756,0.021886933060645694,0.9364347194340841,0.998629971470488
2,78,-7.312868919095148,7.686809346322274,0.07408960792469167,8.399695800456495,0.033053497100599925,0.9330623633465802,0.9986026849618428
2,79,-8.601946710950067,8.601946710950067,0.08281893314007896,9.201060027261706,0.19425362254241324,0.9227716746942669,0.9991552930848078
3,0,-2.7244981543180313,4.751408173817204,0.13100136233393658,6.064770151608543,0.09981694160022357,0.9182357265862873,0.9813644216842778
3,1,-3.3123391840367775,4.939357746130124,0.1312442206117079,6.089401596931439,0.361551251583798,0.9088172894133414,0.9849349196641183
3,2,nan,nan,nan,nan,nan,nan,nan
3,3,nan,nan,nan,nan,nan,nan,nan
3,4,nan,nan,nan,nan,nan,nan,nan
3,5,nan,nan,nan,nan,nan,nan,nan
3,6,nan,nan,nan,nan,nan,nan,nan
3,7,-3.964049280961734,5.68125491220639,0.12176617594377719,6.8647460181247935,0.49035708773353814,0.9112024448479368,0.9882063523299252
3,8,nan,nan,nan,nan,nan,nan,nan
3,9,nan,nan,nan,nan,nan,nan,nan
3,10,nan,nan,nan,nan,nan,nan,nan
3,11,nan,nan,nan,nan,nan,nan,nan
3,12,nan,nan,nan,nan,nan,nan,nan
3,13,nan,nan,nan,nan,nan,nan,nan
3,14,nan,nan,nan,nan,nan,nan,nan
3,15,nan,nan,nan,nan,nan,nan,nan
3,16,-4.485725382760665,5.908214482303611,0.10537428114550706,6.506511087278278,0.2639282606804902,0.9221055238068983,0.9939369428016609
3,17,-4.918487238369445,5.801456570949261,0.1021860806999743,6.375370555057703,0.23407201276221373,0.9176307836478199,0.9956238495466799
3,18,-5.117382158200738,5.848937497360473,0.10204593730027384,6.426307143961086,0.29110452568729467,0.9153233973976149,0.9960944077190971
3,19,-4.821182405933972,5.658673118585697,0.0978079756741528,6.306411823356241,0.012638783861067232,0.920569684647926,0.9957360704743983
3,20,-5.014776685711623,5.852267398363347,0.1014098586154012,6.651753930440055,0.018272629344963858,0.9169372853453626,0.9950912316107924
3,21,-4.738169372496149,5.4400382240190535,0.09416366484725117,6.3152495948243335,-0.04463993580810662,0.9216159078971298,0.9954574514661041
3,22,-5.660457833226401,6.110521099798806,0.10576640687965196,6.977865893801926,-0.07532234316717117,0.9085068420014175,0.9957435977580553
